Date,PLayerID,PBreak1,PBreak2,PBreak3,PBreak4,PBreak5,PBreak6,PBreak7,PBreak8,PBreak9,PB1,PB2,PB3,PB4,PlayerName,Breakdown,CPBrea,PPerreak1,PPerreak2,PPerreak3,PPerreak4,PPerreak5,PPerreak6,PPerreak7,PPerreak8,PPerreak9,PPer1,PPer2,PPer3,PPer4,PlayerNamePer,BreakdownPer,PerCP,BAvg1,BAvg2,BAvg3,BAvg4,BAvg5,BAvg6,BAvg7,BAvg8,BAvg9,BAvgQ1,BAvgQ2,BAvgQ3,BAvgQ4,PlayerNameBAvg,BAvgQ,BAvgQCP,EVAvg1,EVAvg2,EVAvg3,EVAvg4,EVAvg5,EVAvg6,EVAvg7,EVAvg8,EVAvg9,EVAvgQ1,EVAvgQ2,EVAvgQ3,EVAvgQ4,PlayerNameEVA,EVAvgQ,EVAvgQCP
2018-04-09,605131,43,57,63,46,89,76,36,71,71,84,134,101,194,"Austin Barnes","Pitch Breakdown","[Catcher Perspective]",4.0,5.4,5.9,4.3,8.4,7.1,3.4,6.7,6.7,7.9,12.6,9.5,18.2,"Austin Barnes","Pitch ","[Catcher Perspective]",.375,.167,.125,.250,.474,.313,.154,.360,.217,.200,.250,.100,.333,"Austin Barnes","Batting Avg","[Catcher Perspective]",74.2,86.3,93.6,85.4,90.1,91.4,89.0,92.3,92.4,66.7,85.4,82.1,80.8,"Austin Barnes","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,518542,10,11,10,13,10,14,18,12,5,35,16,35,18,"Juan Centeno","Pitch Breakdown","[Catcher Perspective]",4.8,5.3,4.8,6.3,4.8,6.8,8.7,5.8,2.4,16.9,7.7,16.9,8.7,"Juan Centeno","Pitch ","[Catcher Perspective]",.400,.400,.500,.200,.429,.000,.333,.000,.000,.000,.333,.200,.000,"Juan Centeno","Batting Avg","[Catcher Perspective]",87.5,90.9,80.3,82.7,89.8,70.3,61.7,98.3,,71.5,80.9,75.4,86.2,"Juan Centeno","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,600303,33,37,24,51,57,42,33,34,28,84,37,82,91,"Tommy La Stella","Pitch Breakdown","[Catcher Perspective]",5.2,5.8,3.8,8.1,9.0,6.6,5.2,5.4,4.4,13.3,5.8,13.0,14.4,"Tommy La Stella","Pitch ","[Catcher Perspective]",.375,.286,.143,.412,.333,.412,.222,.333,.286,.000,.000,.200,.250,"Tommy La Stella","Batting Avg","[Catcher Perspective]",90.7,89.4,81.4,89.0,90.4,90.8,84.2,85.2,89.5,78.7,83.6,78.4,82.6,"Tommy La Stella","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,571912,22,40,29,16,39,34,9,23,29,75,73,32,85,"Luke Maile","Pitch Breakdown","[Catcher Perspective]",4.3,7.9,5.7,3.2,7.7,6.7,1.8,4.5,5.7,14.8,14.4,6.3,16.8,"Luke Maile","Pitch ","[Catcher Perspective]",.000,.250,.143,.000,.188,.083,.167,.333,.167,.250,.182,.000,.056,"Luke Maile","Batting Avg","[Catcher Perspective]",67.5,83.7,92.3,89.6,86.1,87.6,91.6,91.0,84.0,73.3,79.3,82.6,81.2,"Luke Maile","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,571976,88,133,92,140,194,172,98,156,176,244,212,294,643,"Wil Myers","Pitch Breakdown","[Catcher Perspective]",3.3,5.0,3.5,5.3,7.3,6.5,3.7,5.9,6.7,9.2,8.0,11.1,24.3,"Wil Myers","Pitch ","[Catcher Perspective]",.172,.267,.182,.373,.288,.304,.190,.306,.151,.303,.367,.216,.108,"Wil Myers","Batting Avg","[Catcher Perspective]",81.6,95.3,97.1,93.1,93.2,93.5,97.0,94.7,91.2,70.5,91.3,68.0,79.0,"Wil Myers","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,449181,12,16,9,20,27,15,8,18,28,24,15,30,74,"Paulo Orlando","Pitch Breakdown","[Catcher Perspective]",4.1,5.4,3.0,6.8,9.1,5.1,2.7,6.1,9.5,8.1,5.1,10.1,25.0,"Paulo Orlando","Pitch ","[Catcher Perspective]",.000,.429,.333,.333,.091,.250,.500,.500,.182,,.000,.000,.063,"Paulo Orlando","Batting Avg","[Catcher Perspective]",95.1,92.7,81.5,84.5,81.8,98.7,100.3,93.9,88.1,,73.9,78.3,83.1,"Paulo Orlando","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,541650,58,73,58,74,108,124,60,95,105,132,114,174,392,"Hernan Perez","Pitch Breakdown","[Catcher Perspective]",3.7,4.7,3.7,4.7,6.9,7.9,3.8,6.1,6.7,8.4,7.3,11.1,25.0,"Hernan Perez","Pitch ","[Catcher Perspective]",.385,.263,.227,.355,.209,.432,.375,.229,.265,.219,.211,.156,.179,"Hernan Perez","Batting Avg","[Catcher Perspective]",87.4,89.1,89.7,82.8,86.3,88.9,85.1,90.6,84.5,71.7,88.8,85.3,74.1,"Hernan Perez","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,608700,13,26,23,25,33,39,17,25,39,39,55,44,100,"Kevin Plawecki","Pitch Breakdown","[Catcher Perspective]",2.7,5.4,4.8,5.2,6.9,8.2,3.6,5.2,8.2,8.2,11.5,9.2,20.9,"Kevin Plawecki","Pitch ","[Catcher Perspective]",.167,.333,.500,.200,.467,.300,.500,.333,.176,.000,.200,.000,.111,"Kevin Plawecki","Batting Avg","[Catcher Perspective]",72.0,92.4,97.9,85.9,97.0,89.5,92.9,89.5,87.5,58.9,95.0,79.0,77.1,"Kevin Plawecki","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,594988,98,98,72,115,124,84,100,98,67,234,242,283,268,"Scott Schebler","Pitch Breakdown","[Catcher Perspective]",5.2,5.2,3.8,6.1,6.6,4.5,5.3,5.2,3.6,12.4,12.9,15.0,14.2,"Scott Schebler","Pitch ","[Catcher Perspective]",.308,.267,.240,.265,.323,.241,.211,.455,.176,.178,.054,.170,.000,"Scott Schebler","Batting Avg","[Catcher Perspective]",97.5,94.2,82.0,96.3,93.1,82.8,87.0,95.0,75.2,92.7,72.2,77.4,69.0,"Scott Schebler","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,600474,5,6,9,5,10,4,4,2,6,3,10,6,35,"Pedro Severino","Pitch Breakdown","[Catcher Perspective]",4.8,5.7,8.6,4.8,9.5,3.8,3.8,1.9,5.7,2.9,9.5,5.7,33.3,"Pedro Severino","Pitch ","[Catcher Perspective]",.000,.333,.000,1.000,.000,1.000,.000,.000,.333,,.000,.000,.000,"Pedro Severino","Batting Avg","[Catcher Perspective]",62.3,98.5,82.4,87.6,80.4,76.9,,90.8,85.2,,83.7,,84.4,"Pedro Severino","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,435559,42,63,50,51,80,67,18,48,76,110,164,60,262,"Kurt Suzuki","Pitch Breakdown","[Catcher Perspective]",3.8,5.8,4.6,4.7,7.3,6.1,1.6,4.4,7.0,10.1,15.0,5.5,24.0,"Kurt Suzuki","Pitch ","[Catcher Perspective]",.222,.235,.389,.250,.308,.368,.000,.333,.368,.000,.292,.000,.235,"Kurt Suzuki","Batting Avg","[Catcher Perspective]",80.6,87.9,89.8,82.1,89.5,90.3,83.0,93.2,84.8,72.8,88.6,87.4,82.5,"Kurt Suzuki","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,502143,76,88,67,97,121,134,104,157,138,135,129,253,492,"Danny Valencia","Pitch Breakdown","[Catcher Perspective]",3.8,4.4,3.4,4.9,6.1,6.7,5.2,7.9,6.9,6.8,6.5,12.7,24.7,"Danny Valencia","Pitch ","[Catcher Perspective]",.346,.429,.263,.229,.478,.231,.409,.212,.238,.261,.188,.206,.062,"Danny Valencia","Batting Avg","[Catcher Perspective]",87.5,94.4,93.6,89.6,95.5,92.0,93.1,84.1,85.5,79.1,91.5,81.3,73.8,"Danny Valencia","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,542583,32,62,38,68,75,91,71,89,97,117,100,153,320,"Jesus Aguilar","Pitch Breakdown","[Catcher Perspective]",2.4,4.7,2.9,5.2,5.7,6.9,5.4,6.8,7.4,8.9,7.6,11.7,24.4,"Jesus Aguilar","Pitch ","[Catcher Perspective]",.222,.176,.375,.462,.391,.382,.227,.348,.348,.083,.200,.118,.102,"Jesus Aguilar","Batting Avg","[Catcher Perspective]",88.9,86.2,99.1,91.1,94.4,92.3,91.7,91.2,89.2,67.7,90.8,92.1,80.7,"Jesus Aguilar","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,453923,78,54,38,93,85,53,57,80,31,174,84,172,104,"Gregor Blanco","Pitch Breakdown","[Catcher Perspective]",7.1,4.9,3.4,8.4,7.7,4.8,5.2,7.3,2.8,15.8,7.6,15.6,9.4,"Gregor Blanco","Pitch ","[Catcher Perspective]",.158,.273,.143,.261,.429,.292,.316,.233,.100,.000,.143,.263,.000,"Gregor Blanco","Batting Avg","[Catcher Perspective]",83.5,84.8,86.1,85.4,88.8,86.5,77.7,84.0,86.3,84.5,81.4,76.0,85.6,"Gregor Blanco","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,488721,24,32,25,45,44,58,32,50,65,45,73,114,206,"Peter Bourjos","Pitch Breakdown","[Catcher Perspective]",3.0,3.9,3.1,5.5,5.4,7.1,3.9,6.2,8.0,5.5,9.0,14.0,25.3,"Peter Bourjos","Pitch ","[Catcher Perspective]",.400,.333,.222,.313,.273,.375,.125,.100,.188,.143,.077,.000,.167,"Peter Bourjos","Batting Avg","[Catcher Perspective]",84.6,88.8,84.5,82.7,92.6,90.1,91.4,89.3,78.2,84.0,69.5,86.8,76.0,"Peter Bourjos","Exit Velocity Against","[Catcher Perspective]"
2018-04-09,488726,59,67,41,122,104,60,88,104,58,154,105,270,151,"Michael Brantley","Pitch Breakdown","[Catcher Perspective]",4.3,4.8,3.0,8.8,7.5,4.3,6.4,7.5,4.2,11.1,7.6,19.5,10.9,"Michael Brantley","Pitch ","[Catcher Perspective]",.240,.292,.143,.378,.478,.273,.296,.472,.217,.286,.333,.091,.143,"Michael Brantley","Batting Avg","[Catcher Perspective]",92.9,88.7,78.3,94.4,94.6,85.5,88.2,92.8,90.7,84.6,73.6,71.9,83.5,"Michael Brantley","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,571657,1,4,5,2,4,9,6,2,6,3,9,9,19,"Kyle Farmer","Pitch Breakdown","[Catcher Perspective]",1.3,5.1,6.3,2.5,5.1,11.4,7.6,2.5,7.6,3.8,11.4,11.4,24.1,"Kyle Farmer","Pitch ","[Catcher Perspective]",,.000,.000,,1.000,.500,.250,.000,.667,,.000,.000,.500,"Kyle Farmer","Batting Avg","[Catcher Perspective]",,90.3,97.9,,83.2,94.3,82.6,86.3,95.9,,82.3,82.6,77.1,"Kyle Farmer","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,527038,54,70,66,65,125,125,47,90,112,127,152,125,311,"Wilmer Flores","Pitch Breakdown","[Catcher Perspective]",3.7,4.8,4.5,4.4,8.5,8.5,3.2,6.1,7.6,8.6,10.3,8.5,21.2,"Wilmer Flores","Pitch ","[Catcher Perspective]",.273,.120,.333,.364,.306,.255,.214,.486,.267,.235,.233,.095,.222,"Wilmer Flores","Batting Avg","[Catcher Perspective]",82.6,88.8,92.4,94.3,90.9,91.6,89.9,92.4,84.0,70.5,84.8,79.4,78.5,"Wilmer Flores","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,622194,61,46,54,82,96,54,74,64,46,145,65,194,151,"Bruce Maxwell","Pitch Breakdown","[Catcher Perspective]",5.4,4.1,4.8,7.2,8.5,4.8,6.5,5.7,4.1,12.8,5.7,17.1,13.3,"Bruce Maxwell","Pitch ","[Catcher Perspective]",.100,.100,.200,.333,.185,.250,.182,.350,.625,.083,.333,.091,.167,"Bruce Maxwell","Batting Avg","[Catcher Perspective]",93.6,71.4,95.7,93.4,91.5,85.2,83.9,91.1,95.6,81.8,82.7,74.5,86.6,"Bruce Maxwell","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,641857,3,7,8,6,7,6,2,7,6,14,11,16,10,"Ryan McMahon","Pitch Breakdown","[Catcher Perspective]",2.9,6.8,7.8,5.8,6.8,5.8,1.9,6.8,5.8,13.6,10.7,15.5,9.7,"Ryan McMahon","Pitch ","[Catcher Perspective]",,.000,.000,.250,.000,,,.667,.000,.000,.000,,.000,"Ryan McMahon","Batting Avg","[Catcher Perspective]",,,69.3,88.8,90.5,,,88.5,66.1,94.6,59.5,,,"Ryan McMahon","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,471083,42,45,36,80,62,39,50,57,38,142,67,102,98,"Miguel Montero","Pitch Breakdown","[Catcher Perspective]",4.9,5.2,4.2,9.3,7.2,4.5,5.8,6.6,4.4,16.6,7.8,11.9,11.4,"Miguel Montero","Pitch ","[Catcher Perspective]",.154,.167,.083,.083,.333,.417,.286,.278,.400,.231,.000,.091,.167,"Miguel Montero","Batting Avg","[Catcher Perspective]",82.4,91.0,84.4,81.9,89.1,86.2,85.6,90.4,92.8,82.0,78.1,75.5,74.8,"Miguel Montero","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,571974,1,4,1,1,2,2,1,1,1,4,3,2,3,"John Ryan Murphy","Pitch Breakdown","[Catcher Perspective]",3.8,15.4,3.8,3.8,7.7,7.7,3.8,3.8,3.8,15.4,11.5,7.7,11.5,"John Ryan Murphy","Pitch ","[Catcher Perspective]",,.500,,.000,.000,,,.000,,.000,,.000,,"John Ryan Murphy","Batting Avg","[Catcher Perspective]",,90.5,,99.3,89.6,,,,,96.4,,99.8,,"John Ryan Murphy","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,467055,51,59,35,54,67,53,54,51,40,200,126,165,138,"Pablo Sandoval","Pitch Breakdown","[Catcher Perspective]",4.7,5.4,3.2,4.9,6.1,4.8,4.9,4.7,3.7,18.3,11.5,15.1,12.6,"Pablo Sandoval","Pitch ","[Catcher Perspective]",.200,.429,.154,.235,.154,.100,.125,.263,.333,.216,.158,.241,.261,"Pablo Sandoval","Batting Avg","[Catcher Perspective]",92.8,92.2,89.4,91.1,90.2,95.6,90.7,90.5,92.7,90.8,81.9,85.3,84.1,"Pablo Sandoval","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,501303,33,33,35,46,49,46,36,42,30,126,85,83,74,"Ehire Adrianza","Pitch Breakdown","[Catcher Perspective]",4.6,4.6,4.9,6.4,6.8,6.4,5.0,5.8,4.2,17.5,11.8,11.6,10.3,"Ehire Adrianza","Pitch ","[Catcher Perspective]",.111,.667,.200,.250,.400,.316,.444,.143,.222,.357,.000,.000,.000,"Ehire Adrianza","Batting Avg","[Catcher Perspective]",93.7,87.7,83.0,78.4,90.1,83.0,87.3,81.1,87.5,83.1,75.7,69.5,84.7,"Ehire Adrianza","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,518586,2,3,4,6,7,3,2,4,2,10,8,7,14,"Charlie Culberson","Pitch Breakdown","[Catcher Perspective]",2.8,4.2,5.6,8.3,9.7,4.2,2.8,5.6,2.8,13.9,11.1,9.7,19.4,"Charlie Culberson","Pitch ","[Catcher Perspective]",.000,.000,,.333,.000,,,.000,1.000,,.000,.000,.000,"Charlie Culberson","Batting Avg","[Catcher Perspective]",83.0,81.3,,84.5,89.0,,,,97.5,,96.3,,92.8,"Charlie Culberson","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,501896,91,103,77,139,140,135,91,122,149,230,120,285,375,"David Freese","Pitch Breakdown","[Catcher Perspective]",4.4,5.0,3.7,6.8,6.8,6.6,4.4,5.9,7.2,11.2,5.8,13.9,18.2,"David Freese","Pitch ","[Catcher Perspective]",.227,.324,.125,.275,.513,.273,.167,.324,.229,.313,.200,.097,.156,"David Freese","Batting Avg","[Catcher Perspective]",88.3,97.6,92.4,91.0,96.1,90.7,85.9,92.9,84.6,72.6,84.2,81.7,81.6,"David Freese","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,571679,1,3,3,4,5,8,4,3,3,3,6,14,14,"David Freitas","Pitch Breakdown","[Catcher Perspective]",1.4,4.2,4.2,5.6,7.0,11.3,5.6,4.2,4.2,4.2,8.5,19.7,19.7,"David Freitas","Pitch ","[Catcher Perspective]",,,.000,.667,.500,.333,.000,,.000,,.000,.000,.000,"David Freitas","Batting Avg","[Catcher Perspective]",,,95.0,82.3,93.8,96.1,,,83.2,,,82.5,73.0,"David Freitas","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,543257,96,86,90,122,122,112,98,117,78,242,173,250,235,"Robbie Grossman","Pitch Breakdown","[Catcher Perspective]",5.3,4.7,4.9,6.7,6.7,6.2,5.4,6.4,4.3,13.3,9.5,13.7,12.9,"Robbie Grossman","Pitch ","[Catcher Perspective]",.222,.238,.160,.222,.304,.205,.167,.306,.316,.333,.429,.241,.190,"Robbie Grossman","Batting Avg","[Catcher Perspective]",88.5,83.7,87.0,85.7,91.5,85.3,81.9,87.7,86.4,77.7,82.9,78.0,79.2,"Robbie Grossman","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,460026,43,62,46,65,98,82,56,70,75,107,80,119,229,"Nick Hundley","Pitch Breakdown","[Catcher Perspective]",3.8,5.5,4.1,5.7,8.7,7.2,4.9,6.2,6.6,9.5,7.1,10.5,20.2,"Nick Hundley","Pitch ","[Catcher Perspective]",.100,.077,.000,.484,.326,.436,.273,.185,.280,.067,.063,.000,.129,"Nick Hundley","Batting Avg","[Catcher Perspective]",76.4,95.6,94.6,85.9,93.5,92.7,97.2,90.1,83.8,67.8,87.6,81.9,79.7,"Nick Hundley","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,519023,18,53,29,28,55,46,22,33,25,75,119,50,118,"Devin Mesoraco","Pitch Breakdown","[Catcher Perspective]",2.7,7.9,4.3,4.2,8.2,6.9,3.3,4.9,3.7,11.2,17.7,7.5,17.6,"Devin Mesoraco","Pitch ","[Catcher Perspective]",.200,.400,.273,.000,.316,.400,.429,.375,.000,.125,.111,.000,.053,"Devin Mesoraco","Batting Avg","[Catcher Perspective]",76.9,88.1,87.1,74.2,92.4,85.8,87.2,86.0,75.3,72.1,81.8,82.2,73.8,"Devin Mesoraco","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,547912,16,15,14,15,24,22,13,13,16,26,27,21,60,"Gift Ngoepe","Pitch Breakdown","[Catcher Perspective]",5.7,5.3,5.0,5.3,8.5,7.8,4.6,4.6,5.7,9.2,9.6,7.4,21.3,"Gift Ngoepe","Pitch ","[Catcher Perspective]",.167,.000,.500,1.000,.125,.600,.200,.000,.250,.333,.000,,.000,"Gift Ngoepe","Batting Avg","[Catcher Perspective]",71.2,80.0,100.3,79.5,90.3,78.2,87.5,70.7,86.6,89.0,96.6,,61.2,"Gift Ngoepe","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,608701,9,22,13,18,23,29,19,20,24,30,35,35,76,"Rob Refsnyder","Pitch Breakdown","[Catcher Perspective]",2.5,6.2,3.7,5.1,6.5,8.2,5.4,5.7,6.8,8.5,9.9,9.9,21.5,"Rob Refsnyder","Pitch ","[Catcher Perspective]",.250,.091,.200,.143,.333,.182,.167,.000,.000,.250,.500,,.100,"Rob Refsnyder","Batting Avg","[Catcher Perspective]",67.2,94.4,88.8,79.1,97.2,88.5,85.1,80.2,79.5,72.7,80.9,,75.8,"Rob Refsnyder","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,592680,1,1,0,0,0,2,0,0,1,1,4,0,2,"Yadiel Rivera","Pitch Breakdown","[Catcher Perspective]",8.3,8.3,0.0,0.0,0.0,16.7,0.0,0.0,8.3,8.3,33.3,0.0,16.7,"Yadiel Rivera","Pitch ","[Catcher Perspective]",,,.000,.000,.000,.000,.000,.000,.000,,,.000,,"Yadiel Rivera","Batting Avg","[Catcher Perspective]",,,,,,89.6,,,,,,,,"Yadiel Rivera","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,446481,27,36,20,43,40,51,11,26,39,54,67,59,120,"Sean Rodriguez","Pitch Breakdown","[Catcher Perspective]",4.6,6.1,3.4,7.3,6.7,8.6,1.9,4.4,6.6,9.1,11.3,9.9,20.2,"Sean Rodriguez","Pitch ","[Catcher Perspective]",.100,.000,.222,.083,.250,.214,.250,.300,.500,.000,.000,.143,.050,"Sean Rodriguez","Batting Avg","[Catcher Perspective]",87.3,88.2,88.2,65.7,90.3,92.1,100.5,94.8,89.5,65.0,79.2,74.7,67.6,"Sean Rodriguez","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,542513,22,27,17,27,36,30,20,25,11,67,46,36,57,"Tomas Telis","Pitch Breakdown","[Catcher Perspective]",5.2,6.4,4.0,6.4,8.6,7.1,4.8,5.9,2.6,15.9,10.9,8.6,13.5,"Tomas Telis","Pitch ","[Catcher Perspective]",.857,.133,.286,.250,.231,.125,.000,.333,.000,.250,.000,.250,.333,"Tomas Telis","Batting Avg","[Catcher Perspective]",92.3,88.4,76.9,87.0,80.0,80.6,,81.7,76.1,85.5,81.3,76.1,85.8,"Tomas Telis","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,547172,75,63,37,81,76,50,61,69,38,172,72,158,82,"Tony Wolters","Pitch Breakdown","[Catcher Perspective]",7.3,6.1,3.6,7.8,7.4,4.8,5.9,6.7,3.7,16.6,7.0,15.3,7.9,"Tony Wolters","Pitch ","[Catcher Perspective]",.118,.433,.462,.273,.400,.188,.250,.231,.000,.000,.143,.118,.000,"Tony Wolters","Batting Avg","[Catcher Perspective]",84.9,86.1,83.2,82.0,88.6,80.5,74.9,85.0,75.4,83.2,56.4,75.4,84.0,"Tony Wolters","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,542908,24,27,27,42,49,48,30,36,51,67,60,80,189,"Jett Bandy","Pitch Breakdown","[Catcher Perspective]",3.3,3.7,3.7,5.8,6.7,6.6,4.1,4.9,7.0,9.2,8.2,11.0,25.9,"Jett Bandy","Pitch ","[Catcher Perspective]",.250,.000,.250,.000,.292,.308,.182,.182,.214,.100,.286,.308,.212,"Jett Bandy","Batting Avg","[Catcher Perspective]",82.3,79.4,91.8,81.4,94.5,91.1,86.9,91.2,88.4,58.7,91.5,75.8,79.3,"Jett Bandy","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,624424,82,94,69,128,125,99,81,119,89,240,175,261,252,"Michael Conforto","Pitch Breakdown","[Catcher Perspective]",4.5,5.2,3.8,7.1,6.9,5.5,4.5,6.6,4.9,13.2,9.6,14.4,13.9,"Michael Conforto","Pitch ","[Catcher Perspective]",.235,.379,.286,.362,.386,.294,.150,.500,.391,.150,.053,.139,.065,"Michael Conforto","Batting Avg","[Catcher Perspective]",94.8,93.1,86.0,93.3,91.0,92.0,87.8,95.6,91.8,84.7,78.3,74.5,76.0,"Michael Conforto","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,553869,31,51,44,40,52,66,25,46,53,62,78,65,143,"Elias Diaz","Pitch Breakdown","[Catcher Perspective]",4.1,6.7,5.8,5.3,6.9,8.7,3.3,6.1,7.0,8.2,10.3,8.6,18.9,"Elias Diaz","Pitch ","[Catcher Perspective]",.500,.308,.200,.176,.200,.273,.167,.348,.176,.143,.125,.222,.105,"Elias Diaz","Batting Avg","[Catcher Perspective]",87.4,93.2,92.6,81.4,94.1,89.9,89.4,86.3,83.3,70.5,79.9,70.6,73.8,"Elias Diaz","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,454560,29,48,28,34,64,51,17,42,36,63,63,47,118,"A.J. Ellis","Pitch Breakdown","[Catcher Perspective]",4.5,7.5,4.4,5.3,10.0,8.0,2.7,6.6,5.6,9.8,9.8,7.3,18.4,"A.J. Ellis","Pitch ","[Catcher Perspective]",.200,.182,.167,.154,.240,.357,.000,.421,.000,.250,.167,.125,.077,"A.J. Ellis","Batting Avg","[Catcher Perspective]",80.8,91.7,96.4,75.0,88.9,86.4,77.4,85.3,84.7,68.5,87.6,82.8,68.5,"A.J. Ellis","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,592444,19,30,31,42,31,48,21,44,43,46,43,54,137,"JaCoby Jones","Pitch Breakdown","[Catcher Perspective]",3.2,5.1,5.3,7.1,5.3,8.1,3.6,7.5,7.3,7.8,7.3,9.2,23.3,"JaCoby Jones","Pitch ","[Catcher Perspective]",.200,.111,.250,.125,.429,.063,.143,.200,.286,.000,.167,.333,.100,"JaCoby Jones","Batting Avg","[Catcher Perspective]",77.9,86.6,93.8,81.9,101.7,87.6,98.6,94.1,74.7,50.0,95.8,88.8,73.6,"JaCoby Jones","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,506702,55,55,29,93,75,63,75,84,56,175,111,192,178,"Sandy Leon","Pitch Breakdown","[Catcher Perspective]",4.4,4.4,2.3,7.5,6.0,5.1,6.0,6.8,4.5,14.1,8.9,15.5,14.3,"Sandy Leon","Pitch ","[Catcher Perspective]",.313,.333,.222,.229,.412,.313,.235,.222,.000,.240,.111,.147,.000,"Sandy Leon","Batting Avg","[Catcher Perspective]",75.4,86.1,84.6,84.1,89.7,83.1,80.3,87.5,84.4,82.1,63.1,82.0,68.4,"Sandy Leon","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,571918,30,38,35,42,59,59,35,59,48,59,72,78,186,"Deven Marrero","Pitch Breakdown","[Catcher Perspective]",3.8,4.8,4.4,5.3,7.4,7.4,4.4,7.4,6.0,7.4,9.0,9.8,23.3,"Deven Marrero","Pitch ","[Catcher Perspective]",.250,.200,.250,.421,.222,.400,.333,.105,.211,.143,.167,.125,.000,"Deven Marrero","Batting Avg","[Catcher Perspective]",96.7,92.2,91.7,92.0,88.8,77.9,81.6,79.3,79.0,73.5,73.0,72.9,72.7,"Deven Marrero","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,547379,47,55,55,58,94,85,40,62,56,131,121,97,193,"Roberto Perez","Pitch Breakdown","[Catcher Perspective]",4.3,5.0,5.0,5.3,8.6,7.8,3.7,5.7,5.1,12.0,11.1,8.9,17.6,"Roberto Perez","Pitch ","[Catcher Perspective]",.333,.235,.286,.333,.250,.269,.000,.118,.214,.000,.091,.000,.000,"Roberto Perez","Batting Avg","[Catcher Perspective]",84.5,88.2,90.1,82.2,88.0,85.8,84.1,84.4,93.0,74.2,71.8,,63.6,"Roberto Perez","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,607054,35,42,20,59,62,40,51,50,33,140,60,127,143,"Jace Peterson","Pitch Breakdown","[Catcher Perspective]",4.1,4.9,2.3,6.8,7.2,4.6,5.9,5.8,3.8,16.2,7.0,14.7,16.6,"Jace Peterson","Pitch ","[Catcher Perspective]",.118,.286,.222,.346,.304,.286,.125,.154,.167,.222,.111,.000,.100,"Jace Peterson","Batting Avg","[Catcher Perspective]",91.1,85.9,83.7,89.6,87.5,92.5,75.2,83.2,92.1,77.9,85.9,67.3,74.3,"Jace Peterson","Exit Velocity Against","[Catcher Perspective]"
2018-04-10,408314,118,121,78,137,130,113,98,99,74,364,203,256,277,"Jose Reyes","Pitch Breakdown","[Catcher Perspective]",5.7,5.9,3.8,6.6,6.3,5.5,4.7,4.8,3.6,17.6,9.8,12.4,13.4,"Jose Reyes","Pitch ","[Catcher Perspective]",.281,.208,.387,.277,.326,.311,.306,.323,.111,.119,.244,.194,.067,"Jose Reyes","Batting Avg","[Catcher Perspective]",87.8,86.5,81.2,89.0,87.5,85.3,83.1,88.3,79.0,77.4,74.9,78.6,77.0,"Jose Reyes","Exit Velocity Against","[Catcher Perspective]"
