"","RFPred","Name","HTeam","Pos","Actual"
"71121",5.77977777777778,"Johan Camargo","ATL","IF",0
"71122",6.61705555555556,"Nick Markakis","ATL","RF",0
"71123",7.87222222222222,"Ronald Acuna","ATL","LF",15
"71124",8.77661111111112,"Ender Inciarte","ATL","CF",0
"71125",3.83327777777778,"John Hicks","DET","UT",0
"71126",7.31322222222222,"James McCann","DET","C",8
"71127",3.90727777777778,"JaCoby Jones","DET","LF",0
"71128",8.04977777777778,"Nicholas Castellanos","DET","RF",9
"71129",6.48633333333333,"Jose Iglesias","DET","SS",21
"71130",1.61333333333333,"Victor Reyes","DET","UT",0
"71131",2.62311111111111,"Victor Martinez","DET","DH",15
"71132",2.64638888888889,"Dixon Machado","DET","2B",6
"71133",8.737,"Jeimer Candelario","DET","3B",23
"71134",2.49822222222222,"Niko Goodrum","DET","UT",5
"71135",8.11094444444444,"Ben Gamel","SEA","LF",7
"71136",8.31977777777778,"Jean Segura","SEA","SS",0
"71137",9.8925,"Mitch Haniger","SEA","RF",0
"71138",7.54511111111111,"Dee Gordon","SEA","CF",19
"71139",8.53805555555556,"Nelson Cruz","SEA","DH",8
"71140",9.92422222222222,"Ryon Healy","SEA","1B",8
"71141",6.91677777777777,"Mike Zunino","SEA","C",15
"71142",7.76383333333333,"Kyle Seager","SEA","3B",3
"71143",6.39944444444444,"Robinson Cano","SEA","2B",10
"71144",4.21655555555556,"Travis Jankowski","SDP","OF",5
"71145",2.84794444444444,"Chase Headley","SDP","UT",0
"71146",7.4545,"Christian Villanueva","SDP","3B",0
"71147",6.83661111111111,"Jose Pirela","SDP","LF",0
"71148",4.09194444444444,"Rafael Lopez","SDP","C",3
"71149",9.87866666666667,"Eric Hosmer","SDP","1B",0
"71150",7.75272222222222,"Manuel Margot","SDP","CF",0
"71151",5.42988888888889,"Freddy Galvis","SDP","SS",0
"71152",6.70722222222222,"Franchy Cordero","SDP","OF",3
